Class,area,b1,b1_1,b1_2,b2,b2_2,b2_3,b2_diss,b2_savg,b3,b3_2,b3_3,b3_corr,b3_diss,b3_savg,perimeter
2,3,15800,2220,13761,15400,2419,13241,3225,32767,15900,2649,13005,19,3233,32767,7400
2,8,2400,2133,4230,2200,2220,4092,399,4829,2600,2382,4783,14,452,5589,8400
2,2,15000,3396,22218,16600,3240,22489,4987,32767,16900,3151,22674,-24,4958,32767,3700
2,2,13000,3008,6161,14600,3144,6819,8291,27087,15100,3191,7533,24,8104,27933,4100
2,7,19000,2219,23248,19100,2204,23334,3106,32767,19400,2117,23547,0,3018,32767,8800
2,8,4900,2133,4230,4300,2220,4092,2845,10729,5400,2382,4783,14,2760,12489,8400
2,10,2400,2122,3859,3000,2196,3861,1547,7502,3600,2357,4398,-16,1508,8791,10200
2,9,12700,1507,11486,12500,1524,10040,6420,28220,13000,1648,8870,23,6622,28914,14100
2,4,24600,2080,22975,24700,2076,22926,504,32767,25200,2035,23274,13,443,32767,4800
2,7,2900,2394,3635,3000,2440,3580,5585,11439,3500,2595,3683,23,5583,12404,7600
2,14,24400,2407,23794,24900,2377,24062,239,32767,25300,2327,24185,13,106,32767,17800
2,1,24200,3079,21956,24400,2701,22614,291,32767,24400,2264,23012,16,304,32767,2700
2,7,25200,2782,23312,24900,2868,23193,662,32767,25400,2794,23413,32,479,32767,11500
2,2,24500,2639,21765,24500,2893,21398,2914,32767,24400,2876,21634,6,3081,32767,3100
2,0,25200,3042,22883,25500,2908,23500,1320,32767,25500,2588,23887,-2,1087,32767,2200
2,10,9700,1882,13098,9200,1765,12597,2589,19402,7800,1807,11010,19,2197,16439,11600
2,14,23200,2407,23794,23500,2377,24062,589,32767,23700,2327,24185,-22,629,32767,17800
2,8,3400,2079,3853,3500,1950,3717,216,6725,3900,2010,4202,-33,218,7589,9900
2,3,2700,1475,4016,2700,1571,3891,1554,6916,2600,1451,3835,-7,1652,6885,4400
2,6,4400,2398,4523,4300,2541,4391,331,8347,4900,2721,4888,16,358,9508,6900
2,14,21600,2407,23794,22400,2377,24062,5860,32767,23000,2327,24185,23,5568,32767,17800
2,7,22100,3138,22395,22600,3119,22441,5254,32767,22900,3016,22701,18,4949,32767,9300
2,2,25400,2259,23870,25300,2407,23825,3433,32767,25400,2239,24075,0,3377,32767,4100
2,6,10100,2398,4523,10700,2541,4391,6693,30927,11500,2721,4888,-20,6550,32400,6900
2,8,2300,2079,3853,2100,1950,3717,2133,7075,2500,2010,4202,5,2152,7910,9900
2,7,23200,3138,22395,23100,3119,22441,504,32767,23400,3016,22701,-20,516,32767,9300
2,7,3000,1134,4212,2500,1074,3719,570,5912,3000,1034,3810,-16,735,7093,7300
2,8,1900,2133,4230,2100,2220,4092,3070,8354,3300,2382,4783,-11,2933,10541,8400
2,8,7900,2133,4230,8100,2220,4092,3464,20081,9800,2382,4783,-14,3350,23354,8400
2,8,15600,2871,23049,15700,2856,23260,6320,32767,17100,2634,23572,26,5693,32767,10900
2,14,25400,2407,23794,25500,2377,24062,122,32767,25500,2327,24185,-14,50,32767,17800
2,8,3100,2079,3853,2800,1950,3717,4062,11279,3300,2010,4202,-3,3920,11745,9900
2,2,25400,2259,23870,25300,2407,23825,3433,32767,25400,2239,24075,0,3377,32767,4100
2,3,8600,1828,4514,8400,2163,4646,5022,15893,9500,2199,5155,31,5102,17847,6700
2,7,23800,3138,22395,23500,3119,22441,3118,32767,23900,3016,22701,11,2981,32767,9300
2,8,5400,2353,3847,6900,2537,3975,3293,15281,7800,2722,4591,32,3416,17150,9200
2,8,22300,2871,23049,22600,2856,23260,970,32767,23000,2634,23572,-30,947,32767,10900
2,8,25000,1586,24055,25300,1540,24144,662,32767,25400,1480,24216,0,491,32767,9200
2,7,3400,2394,3635,3200,2440,3580,491,5624,3500,2595,3683,-12,462,6304,7600
2,3,16700,2220,13761,16400,2419,13241,3156,32767,16700,2649,13005,22,3150,32767,7400
2,7,12500,2394,3635,12600,2440,3580,7052,25293,13300,2595,3683,25,7018,26585,7600
2,7,10800,1267,10163,10100,1275,8771,3004,21954,9300,1339,7583,-14,3000,20779,11400
2,2,22400,2639,21765,22500,2893,21398,3597,32767,22600,2876,21634,30,3500,32767,3100
2,8,800,2353,3847,1900,2537,3975,2156,7197,3100,2722,4591,-3,2172,9572,9200
2,8,3400,2353,3847,4100,2537,3975,2795,10850,4900,2722,4591,-1,2908,12558,9200
2,9,9100,1734,11918,8600,1757,11663,1293,18222,7500,1755,9850,8,1095,15929,11500
2,3,24400,2827,22484,24700,2686,22845,300,32767,25100,2450,23414,0,139,32767,4700
2,7,4200,1134,4212,3600,1074,3719,208,7141,4000,1034,3810,27,222,7847,7300
2,10,4500,2122,3859,5300,2196,3861,5345,14437,6500,2357,4398,32,5087,16754,10200
2,10,3000,2122,3859,2800,2196,3861,245,5654,3300,2357,4398,0,237,6625,10200
2,8,4600,2133,4230,4800,2220,4092,4354,14100,5900,2382,4783,5,4462,16300,8400
2,2,3400,3714,5528,3500,3774,5748,414,6939,4100,3726,6407,-26,391,8179,5900
2,10,3400,2122,3859,3400,2196,3861,285,6652,3800,2357,4398,36,270,7545,10200
2,6,3500,2398,4523,4100,2541,4391,4262,12729,4900,2721,4888,23,4181,14581,6900
2,14,23700,2407,23794,24400,2377,24062,2266,32767,24400,2327,24185,10,2281,32767,17800
2,7,21400,2219,23248,21400,2204,23334,3181,32767,21500,2117,23547,-19,3075,32767,8800
2,8,3800,2079,3853,3700,1950,3717,218,7493,4300,2010,4202,-27,216,8545,9900
2,3,11000,2220,13761,11600,2419,13241,5206,20922,11900,2649,13005,27,5110,21577,7400
2,2,18200,3016,22090,18500,2960,22267,6304,32767,18300,2873,22350,20,6608,32767,4900
2,2,1700,3714,5528,2000,3774,5748,2614,7902,2500,3726,6407,-4,2700,9020,5900
2,3,5000,2751,5190,5100,2974,5476,4312,14104,5500,3100,6076,11,4187,15066,6600
2,4,19400,3088,22981,19900,2982,23315,4693,32767,20500,2932,23427,22,4372,32767,6800
2,8,23500,1586,24055,23500,1540,24144,3710,32767,23600,1480,24216,1,3300,32767,9200
2,8,3900,2133,4230,3800,2220,4092,375,7550,4500,2382,4783,7,331,9014,8400
2,1,21900,1894,22575,22200,1887,22940,2414,32767,22800,1857,23354,5,2193,32767,2800
2,14,25300,2407,23794,25500,2377,24062,3197,32767,25500,2327,24185,-4,3214,32767,17800
2,0,25200,3042,22883,25500,2908,23500,2133,32767,25500,2588,23887,22,1854,32767,2200
2,4,2300,1629,4386,2200,1657,4200,3197,9122,2400,1401,4209,23,3156,9447,5500
2,14,25400,2407,23794,25500,2377,24062,118,32767,25500,2327,24185,0,68,32767,17800
2,8,2700,2079,3853,2700,1950,3717,1772,6585,3400,2010,4202,-18,1658,7941,9900
2,4,2100,1629,4386,1900,1657,4200,702,4735,2300,1401,4209,-47,595,5229,5500
2,9,10400,1734,11918,10400,1757,11663,1947,19910,9300,1755,9850,-16,1858,17974,11500
2,2,14700,1596,11167,14100,1651,10643,4893,31485,13000,1810,9437,30,5283,30070,5100
2,14,24200,2407,23794,24500,2377,24062,631,32767,24800,2327,24185,17,539,32767,17800
2,10,8200,2122,3859,8400,2196,3861,3177,14622,9500,2357,4398,14,3297,16585,10200
2,14,24100,2407,23794,24500,2377,24062,472,32767,24800,2327,24185,17,472,32767,17800
2,0,10800,1425,10600,12000,1604,11166,3404,25300,11700,1955,10140,16,3675,24245,1300
2,8,12000,2133,4230,12100,2220,4092,5595,26108,12800,2382,4783,24,5527,27839,8400
2,8,3100,2079,3853,3100,1950,3717,225,6229,3600,2010,4202,15,195,7150,9900
2,1,17900,1894,22575,18300,1887,22940,2372,32767,18700,1857,23354,-12,2389,32767,2800
2,3,23200,1278,22187,23300,1288,21912,529,32767,23700,1418,22073,39,441,32767,5600
2,8,4500,2133,4230,4500,2220,4092,345,8591,5200,2382,4783,32,331,10247,8400
2,8,2600,2079,3853,3000,1950,3717,2364,8589,3500,2010,4202,7,1958,8966,9900
2,7,3100,1134,4212,2600,1074,3719,1210,6602,3200,1034,3810,-1,1379,7891,7300
2,7,22900,3138,22395,23400,3119,22441,3797,32767,23700,3016,22701,25,3675,32767,9300
2,4,16000,2646,23488,16400,2553,23600,7710,32767,16700,2550,23614,31,7541,32767,7200
2,8,3200,2133,4230,3000,2220,4092,256,6393,3600,2382,4783,-28,235,7593,8400
2,6,4000,2398,4523,3900,2541,4391,697,6947,4200,2721,4888,6,706,7547,6900
2,14,24700,2407,23794,25000,2377,24062,410,32767,25400,2327,24185,6,283,32767,17800
2,8,3400,2133,4230,3600,2220,4092,658,7508,4700,2382,4783,16,668,9772,8400
2,1,25400,3604,21984,25300,3531,21690,4474,32767,25400,3296,22443,-1,3979,32767,2400
2,5,3800,1998,4511,3800,2050,4361,197,7243,4400,2184,5054,-29,227,8443,6400
2,4,19100,2080,22975,19800,2076,22926,4970,32767,21300,2035,23274,20,4656,32767,4800
2,4,25200,2646,23488,25400,2553,23600,2143,32767,25400,2550,23614,-4,2300,32767,7200
2,14,25300,2407,23794,25500,2377,24062,120,32767,25500,2327,24185,-14,58,32767,17800
2,8,800,2353,3847,1900,2537,3975,2156,7197,3100,2722,4591,-3,2172,9572,9200
2,4,16200,2646,23488,17800,2553,23600,8337,32016,18000,2550,23614,24,8187,32366,7200
2,10,14100,1882,13098,13800,1765,12597,1860,25785,11800,1807,11010,24,1783,21991,11600
2,5,22700,2549,22417,23300,2503,22652,6789,32767,23700,2265,23094,10,6527,32767,6900
2,8,5200,2133,4230,5300,2220,4092,5110,16302,6300,2382,4783,-4,5045,18479,8400
2,8,3800,2133,4230,4100,2220,4092,262,8441,4900,2382,4783,-3,297,10239,8400
2,2,4300,1142,4187,4200,1138,4089,149,8500,4700,1032,4758,13,229,9716,3400
2,14,25500,2407,23794,25500,2377,24062,106,32767,25500,2327,24185,16,14,32767,17800
2,8,3400,2079,3853,3500,1950,3717,216,6725,3900,2010,4202,-33,218,7589,9900
2,0,23000,1547,21694,22500,1661,21276,1254,32767,22900,1809,21476,-12,1247,32767,1700
2,10,4200,2122,3859,4000,2196,3861,460,7577,4700,2357,4398,-16,439,8818,10200
2,3,800,2751,5190,1800,2974,5476,5710,11997,2400,3100,6076,-1,5672,13218,6600
2,8,2700,2133,4230,2600,2220,4092,1754,7116,3500,2382,4783,-1,1737,8812,8400
2,8,14200,2871,23049,15200,2856,23260,8133,29208,16800,2634,23572,23,7941,31920,10900
2,14,25000,2407,23794,25300,2377,24062,450,32767,25400,2327,24185,-10,397,32767,17800
2,8,2700,2133,4230,2600,2220,4092,929,6195,3400,2382,4783,2,947,7968,8400
2,6,3300,2398,4523,3100,2541,4391,602,5922,3500,2721,4888,17,747,6352,6900
2,3,800,2751,5190,1800,2974,5476,5710,11997,2400,3100,6076,-1,5672,13218,6600
2,7,18300,3138,22395,18800,3119,22441,5827,32767,19200,3016,22701,22,5795,32767,9300
2,9,21300,2412,23502,21400,2545,23291,1850,32767,21900,2489,23408,11,1885,32767,11700
2,14,25400,2407,23794,25500,2377,24062,127,32767,25500,2327,24185,0,77,32767,17800
2,8,3400,2079,3853,2600,1950,3717,3172,8939,3100,2010,4202,-13,3104,9820,9900
2,7,24800,3138,22395,25100,3119,22441,2422,32767,25300,3016,22701,1,2116,32767,9300
2,10,3600,2122,3859,3600,2196,3861,225,7175,4100,2357,4398,-17,210,8210,10200
2,3,22800,1278,22187,22000,1288,21912,812,32767,21900,1418,22073,-4,918,32767,5600
2,8,4100,2133,4230,4000,2220,4092,204,8025,4700,2382,4783,0,210,9547,8400
2,5,23800,2689,23128,23900,2735,23347,1277,32767,24300,2430,23693,20,1106,32767,6800
2,6,5300,2398,4523,5500,2541,4391,5564,15131,6100,2721,4888,32,5495,16370,6900
2,3,2600,1828,4514,2400,2163,4646,816,6079,3100,2199,5155,-23,758,7425,6700
2,1,24000,1894,22575,24300,1887,22940,493,32767,24700,1857,23354,15,364,32767,2800
2,8,4200,2133,4230,3900,2220,4092,518,7485,4700,2382,4783,13,470,8991,8400
2,7,3800,1134,4212,3500,1074,3719,239,6743,3900,1034,3810,-33,293,7414,7300
2,2,18300,2639,21765,16900,2893,21398,7827,29247,17400,2876,21634,20,7741,29966,3100
2,0,9500,1425,10600,10400,1604,11166,1070,21508,9200,1955,10140,2,1212,19429,1300
2,4,25200,3088,22981,25300,2982,23315,327,32767,25400,2932,23427,31,229,32767,6800
2,5,3900,1998,4511,3800,2050,4361,175,7283,4300,2184,5054,16,162,8341,6400
2,4,1800,1629,4386,2100,1657,4200,1412,6012,2700,1401,4209,-24,1420,7237,5500
2,14,21000,2407,23794,21800,2377,24062,3906,32767,21800,2327,24185,33,3947,32767,17800
2,0,23200,3042,22883,23800,2908,23500,4162,32767,24400,2588,23887,16,3820,32767,2200
2,5,6900,1998,4511,7200,2050,4361,1747,13310,8100,2184,5054,20,1833,15366,6400
2,1,16700,3375,17189,16700,3251,17585,2968,30227,16700,3148,17757,-5,3135,29764,2500
2,14,25500,2407,23794,25500,2377,24062,183,32767,25500,2327,24185,16,116,32767,17800
2,8,25200,2871,23049,25400,2856,23260,3154,32767,25500,2634,23572,25,2864,32767,10900
2,7,25300,3138,22395,25400,3119,22441,2185,32767,25400,3016,22701,2,1885,32767,9300
2,8,4500,2133,4230,4700,2220,4092,5429,14962,6000,2382,4783,3,5510,17493,8400
2,7,25300,3138,22395,25400,3119,22441,2185,32767,25400,3016,22701,2,1885,32767,9300
2,8,3900,2079,3853,3700,1950,3717,287,7100,4000,2010,4202,10,302,7768,9900
2,7,4200,1134,4212,3600,1074,3719,208,7141,4000,1034,3810,27,222,7847,7300
2,5,16700,1477,15512,17000,1600,15081,2287,32767,18400,2009,14629,20,2431,32767,9400
2,4,24600,7028,19653,24500,7021,19728,593,32767,24900,6692,20338,-8,518,32767,5400
2,10,11300,1882,13098,10900,1765,12597,1991,22879,9000,1807,11010,-5,1777,19306,11600
2,7,2300,2394,3635,2200,2440,3580,697,4577,2500,2595,3683,20,710,5177,7600
2,0,15500,1470,16792,15000,1490,16353,4385,31564,15200,1426,16223,24,4670,31787,1300
2,4,25400,2646,23488,25300,2553,23600,531,32767,25500,2550,23614,6,456,32767,7200
2,9,3200,2337,4534,3500,2432,4581,491,7354,3800,2412,4986,8,610,8102,11500
2,14,24900,2407,23794,25200,2377,24062,410,32767,25400,2327,24185,22,247,32767,17800
2,4,25200,7028,19653,25300,7021,19728,785,32767,25300,6692,20338,-25,591,32767,5400
2,5,5000,1998,4511,4900,2050,4361,1070,9350,5700,2184,5054,16,1093,10989,6400
2,5,22300,2549,22417,22900,2503,22652,3783,32767,24100,2265,23094,27,3358,32767,6900
2,8,2100,2079,3853,1900,1950,3717,779,4458,2100,2010,4202,-19,752,4872,9900
2,2,15600,3396,22218,17500,3240,22489,4312,32767,17500,3151,22674,-41,4385,32767,3700
2,3,4700,2751,5190,4700,2974,5476,129,9345,5300,3100,6076,14,206,10481,6600
2,3,23100,2827,22484,23700,2686,22845,2756,32767,24600,2450,23414,-17,2249,32767,4700
2,3,22900,1278,22187,22700,1288,21912,535,32767,23000,1418,22073,24,641,32767,5600
2,8,12700,2871,23049,13500,2856,23260,7712,25733,15200,2634,23572,24,7618,28527,10900
2,8,5800,2079,3853,5400,1950,3717,5704,17583,5100,2010,4202,24,5933,17408,9900
2,4,24700,3088,22981,25000,2982,23315,622,32767,25200,2932,23427,23,510,32767,6800
2,8,3500,2133,4230,3200,2220,4092,349,6691,3800,2382,4783,-5,356,7931,8400
2,4,9300,691,10176,7600,663,8546,1545,14941,6700,629,7227,26,1345,13008,6900
2,2,24100,2639,21765,23900,2893,21398,616,32767,24400,2876,21634,8,450,32767,3100
2,4,1800,1629,4386,2100,1657,4200,1412,6012,2700,1401,4209,-24,1420,7237,5500
2,8,12500,2353,3847,12900,2537,3975,5879,30866,14100,2722,4591,25,5464,32635,9200
2,14,25000,2407,23794,25400,2377,24062,285,32767,25500,2327,24185,29,158,32767,17800
2,4,3100,1629,4386,3000,1657,4200,268,5697,3400,1401,4209,-1,279,6483,5500
2,0,15800,3540,18063,16200,3482,18163,5358,29041,16500,3587,18454,26,5425,29537,1100
2,7,21800,2782,23312,22200,2868,23193,8908,29320,22800,2794,23413,0,8831,30481,11500
2,0,22500,3042,22883,23400,2908,23500,6510,32767,24000,2588,23887,6,6156,32767,2200
2,8,2600,2079,3853,2600,1950,3717,1375,6079,2700,2010,4202,-27,1458,6887,9900
2,7,16000,2782,23312,16100,2868,23193,6641,30104,16800,2794,23413,29,6227,31218,11500
2,7,22600,2219,23248,23100,2204,23334,479,32767,23500,2117,23547,3,456,32767,8800
2,10,3300,2122,3859,3200,2196,3861,175,6450,3900,2357,4398,6,200,7641,10200
2,7,19000,2219,23248,19100,2204,23334,3106,32767,19400,2117,23547,0,3018,32767,8800
2,7,14600,1996,23553,15700,1911,23659,6454,31758,16400,2050,23652,25,6197,32767,10100
2,8,23500,1586,24055,23500,1540,24144,3710,32767,23600,1480,24216,1,3300,32767,9200
2,4,25000,7028,19653,24800,7021,19728,662,32767,25100,6692,20338,7,493,32767,5400
2,8,9800,2353,3847,10500,2537,3975,5047,27089,11700,2722,4591,5,4991,29341,9200
2,2,6500,3714,5528,7500,3774,5748,5958,21333,7700,3726,6407,19,5931,21747,5900
2,7,12100,1633,9442,11600,1617,8679,1456,21956,10100,1508,7541,-10,1443,19497,11100
2,9,20000,2412,23502,19700,2545,23291,5541,30304,19300,2489,23408,0,5481,29439,11700
2,5,25300,2549,22417,25200,2503,22652,1791,32767,25400,2265,23094,1,1595,32767,6900
2,5,3600,1998,4511,3300,2050,4361,1031,6977,4100,2184,5054,-40,1045,8541,6400
2,9,10700,1734,11918,11000,1757,11663,3781,25681,9900,1755,9850,18,4175,23733,11500
2,4,20300,3088,22981,20900,2982,23315,4295,32767,21500,2932,23427,22,4012,32767,6800
2,2,23800,3396,22218,24400,3240,22489,1502,32767,24600,3151,22674,-14,1443,32767,3700
2,2,3300,3714,5528,3300,3774,5748,670,6787,3900,3726,6407,26,674,8041,5900
2,14,22700,2407,23794,23200,2377,24062,3099,32767,23600,2327,24185,10,2825,32767,17800
2,14,24600,2407,23794,25000,2377,24062,422,32767,25300,2327,24185,25,293,32767,17800
2,7,4200,1134,4212,3600,1074,3719,208,7141,4000,1034,3810,27,222,7847,7300
2,9,3800,2337,4534,3500,2432,4581,995,7583,3700,2412,4986,20,1000,7850,11500
2,5,3900,1998,4511,3800,2050,4361,120,7491,4400,2184,5054,1,139,8627,6400
2,3,24000,2827,22484,25000,2686,22845,683,32767,25200,2450,23414,-6,408,32767,4700
2,3,24200,2637,22651,24600,2645,22884,2972,32767,24900,2548,23120,2,2789,32767,6400
2,15,12100,1371,12257,12300,1510,11322,6139,29793,11800,1692,10190,18,6479,28695,19200
2,7,23900,3138,22395,24300,3119,22441,575,32767,24600,3016,22701,21,456,32767,9300
2,6,3100,2398,4523,2900,2541,4391,6704,15808,3500,2721,4888,13,6739,17127,6900
2,3,3500,1828,4514,3400,2163,4646,2787,8525,4500,2199,5155,23,2883,10487,6700
2,10,2900,2122,3859,2900,2196,3861,339,5760,3400,2357,4398,30,372,6843,10200
2,1,25400,1164,24615,25400,1210,24541,1412,32767,25500,872,24891,-9,791,32767,3400
2,7,23900,2219,23248,24000,2204,23334,895,32767,24100,2117,23547,6,808,32767,8800
2,9,9200,2337,4534,8900,2432,4581,4600,16475,9300,2412,4986,27,4747,17260,11500
2,2,20600,2639,21765,20400,2893,21398,987,32767,20900,2876,21634,-13,1010,32767,3100
2,0,8600,2650,11250,8800,2750,11550,8125,22216,9300,2750,12050,22,8104,23304,200
2,8,1900,2079,3853,2000,1950,3717,910,4402,2600,2010,4202,-13,787,5758,9900
2,7,23900,3138,22395,24100,3119,22441,852,32767,24500,3016,22701,29,733,32767,9300
2,8,800,2353,3847,1900,2537,3975,2156,7197,3100,2722,4591,-3,2172,9572,9200
2,2,4900,3008,6161,5100,3144,6819,564,9560,5500,3191,7533,-8,529,10512,4100
2,9,6100,2337,4534,7100,2432,4581,8570,21100,7800,2412,4986,19,8335,22139,11500
2,8,4900,2133,4230,4300,2220,4092,2845,10729,5400,2382,4783,14,2760,12489,8400
2,8,14200,2871,23049,15200,2856,23260,8133,29208,16800,2634,23572,23,7941,31920,10900
2,8,3000,2079,3853,2800,1950,3717,1041,6466,3300,2010,4202,11,1041,7308,9900
2,6,7700,2398,4523,8200,2541,4391,6441,19916,9400,2721,4888,18,6312,21995,6900
2,5,23800,2689,23128,23900,2735,23347,1277,32767,24300,2430,23693,20,1106,32767,6800
2,1,25400,1164,24615,25400,1210,24541,741,32767,25400,872,24891,18,658,32767,3400
2,1,21900,1894,22575,22200,1887,22940,2414,32767,22800,1857,23354,5,2193,32767,2800
2,7,3400,2394,3635,3100,2440,3580,754,5016,3500,2595,3683,-12,679,5866,7600
2,14,24900,2407,23794,25500,2377,24062,2893,32767,25500,2327,24185,12,2547,32767,17800
2,4,24300,2080,22975,24500,2076,22926,664,32767,24900,2035,23274,17,554,32767,4800
2,5,3400,1998,4511,3200,2050,4361,389,6889,4000,2184,5054,-19,354,8445,6400
2,2,16200,2639,21765,16100,2893,21398,5818,32767,16400,2876,21634,-29,5739,32767,3100
2,0,12000,3482,18000,12700,3563,18646,7800,30645,13400,3510,18976,17,7622,31818,1200
2,2,25400,2259,23870,25300,2407,23825,3433,32767,25400,2239,24075,0,3377,32767,4100
2,4,24900,2646,23488,25200,2553,23600,1241,32767,25200,2550,23614,11,1212,32767,7200
2,3,20800,1278,22187,21300,1288,21912,1808,32767,21800,1418,22073,27,1593,32767,5600
2,14,25000,2407,23794,25300,2377,24062,450,32767,25400,2327,24185,-10,397,32767,17800
2,14,25300,2407,23794,25400,2377,24062,3525,32767,25500,2327,24185,0,3441,32767,17800
2,7,9400,1633,9442,9100,1617,8679,1925,18299,7800,1508,7541,32,1627,15793,11100
2,2,3200,3714,5528,3600,3774,5748,729,7600,4100,3726,6407,18,720,8595,5900
2,8,3500,2079,3853,2600,1950,3717,5145,12370,2800,2010,4202,-8,5099,12850,9900
2,9,24200,2412,23502,23800,2545,23291,837,32767,24100,2489,23408,28,768,32767,11700
2,8,23500,1586,24055,23500,1540,24144,3710,32767,23600,1480,24216,1,3300,32767,9200
2,5,9300,1998,4511,8600,2050,4361,8029,21862,10200,2184,5054,18,7797,24297,6400
2,2,11500,3714,5528,12100,3774,5748,8418,23597,12900,3726,6407,28,8308,24908,5900
2,3,22800,1278,22187,22800,1288,21912,481,32767,23200,1418,22073,27,422,32767,5600
2,14,22600,2407,23794,23600,2377,24062,7195,32767,24100,2327,24185,7,7112,32767,17800
2,7,24500,2219,23248,24500,2204,23334,472,32767,24900,2117,23547,4,487,32767,8800
2,4,2800,1629,4386,2600,1657,4200,441,5449,3100,1401,4209,-17,416,6237,5500
2,2,15000,3396,22218,16600,3240,22489,4987,32767,16900,3151,22674,-24,4958,32767,3700
2,9,9800,2337,4534,8900,2432,4581,5262,19545,9600,2412,4986,23,5306,20872,11500
2,4,3500,1629,4386,3000,1657,4200,570,6504,3100,1401,4209,7,493,6852,5500
2,5,23600,2549,22417,23800,2503,22652,387,32767,24200,2265,23094,15,341,32767,6900
2,3,4800,2751,5190,4700,2974,5476,264,9268,5100,3100,6076,7,277,10064,6600
2,9,15500,1734,11918,15400,1757,11663,4197,28393,14400,1755,9850,19,4352,26689,11500
2,1,23800,1894,22575,24200,1887,22940,643,32767,24600,1857,23354,37,531,32767,2800
